experiment_name,measurement_id,time_s,power_watts
router_mixed_20260611_211326,1,36.2,180.82
router_mixed_20260611_211326,1,36.3,180.74
router_mixed_20260611_211326,1,36.4,180.74
router_mixed_20260611_211326,1,36.5,180.52
router_mixed_20260611_211326,1,36.6,180.97
router_mixed_20260611_211326,1,36.7,180.94
router_mixed_20260611_211326,1,36.8,180.66
router_mixed_20260611_211326,1,36.9,181.32
router_mixed_20260611_211326,1,37.0,180.71
router_mixed_20260611_211326,1,37.1,181.05
router_mixed_20260611_211326,1,37.2,181.02
router_mixed_20260611_211326,1,37.3,181.32
router_mixed_20260611_211326,1,37.4,181.25
router_mixed_20260611_211326,1,37.5,180.66
router_mixed_20260611_211326,1,37.6,180.95
router_mixed_20260611_211326,1,37.7,180.62
router_mixed_20260611_211326,1,37.8,180.89
router_mixed_20260611_211326,1,37.9,180.92
router_mixed_20260611_211326,1,38.0,181.21
router_mixed_20260611_211326,1,38.1,181.11
router_mixed_20260611_211326,1,38.2,181.41
router_mixed_20260611_211326,1,38.3,180.82
router_mixed_20260611_211326,1,38.4,180.95
router_mixed_20260611_211326,1,38.5,180.52
router_mixed_20260611_211326,1,38.6,180.75
router_mixed_20260611_211326,1,38.7,180.85
router_mixed_20260611_211326,1,38.8,180.84
router_mixed_20260611_211326,1,38.9,180.84
router_mixed_20260611_211326,1,39.0,181.13
router_mixed_20260611_211326,1,39.1,181.03
router_mixed_20260611_211326,1,39.2,181.03
router_mixed_20260611_211326,1,39.3,181.19
router_mixed_20260611_211326,1,39.4,181.58
router_mixed_20260611_211326,1,39.5,180.72
router_mixed_20260611_211326,1,39.6,180.9
router_mixed_20260611_211326,1,39.7,181.01
router_mixed_20260611_211326,1,39.8,181.11
router_mixed_20260611_211326,1,39.9,181.14
router_mixed_20260611_211326,1,40.0,181.03
router_mixed_20260611_211326,1,40.1,181.39
router_mixed_20260611_211326,1,40.2,181.34
router_mixed_20260611_211326,1,40.3,180.79
router_mixed_20260611_211326,1,40.4,181.02
router_mixed_20260611_211326,1,40.5,180.73
router_mixed_20260611_211326,1,40.6,180.53
router_mixed_20260611_211326,1,40.7,180.95
router_mixed_20260611_211326,1,40.8,180.56
router_mixed_20260611_211326,1,40.9,180.94
router_mixed_20260611_211326,1,41.0,180.95
router_mixed_20260611_211326,1,41.1,180.92
router_mixed_20260611_211326,1,41.2,181.31
router_mixed_20260611_211326,1,41.3,181.45
router_mixed_20260611_211326,1,41.4,181.7
router_mixed_20260611_211326,1,41.5,180.86
router_mixed_20260611_211326,1,41.6,181.01
router_mixed_20260611_211326,1,41.7,181.01
router_mixed_20260611_211326,1,41.8,180.81
router_mixed_20260611_211326,1,41.9,181.3
router_mixed_20260611_211326,1,42.0,181.41
router_mixed_20260611_211326,1,42.1,181.22
router_mixed_20260611_211326,1,42.2,181.72
router_mixed_20260611_211326,1,42.3,181.0
router_mixed_20260611_211326,1,42.4,181.01
router_mixed_20260611_211326,1,42.5,180.92
router_mixed_20260611_211326,1,42.6,180.73
router_mixed_20260611_211326,1,42.7,180.84
router_mixed_20260611_211326,1,42.8,180.93
router_mixed_20260611_211326,1,42.9,181.0
router_mixed_20260611_211326,1,43.0,181.01
router_mixed_20260611_211326,1,43.1,181.13
router_mixed_20260611_211326,1,43.2,180.94
router_mixed_20260611_211326,1,43.3,181.02
router_mixed_20260611_211326,1,43.4,181.23
router_mixed_20260611_211326,1,43.5,181.46
router_mixed_20260611_211326,1,43.6,181.12
router_mixed_20260611_211326,1,43.7,181.69
router_mixed_20260611_211326,1,43.8,180.82
router_mixed_20260611_211326,1,43.9,181.12
router_mixed_20260611_211326,1,44.0,181.13
router_mixed_20260611_211326,1,44.1,180.93
router_mixed_20260611_211326,1,44.2,181.11
router_mixed_20260611_211326,1,44.3,181.13
router_mixed_20260611_211326,1,44.4,181.03
router_mixed_20260611_211326,1,44.5,181.43
router_mixed_20260611_211326,1,44.6,181.9
router_mixed_20260611_211326,1,44.7,181.14
router_mixed_20260611_211326,1,44.8,180.81
router_mixed_20260611_211326,1,44.9,181.21
router_mixed_20260611_211326,1,45.0,181.0
router_mixed_20260611_211326,1,45.1,181.11
router_mixed_20260611_211326,1,45.2,181.01
router_mixed_20260611_211326,1,45.3,181.21
router_mixed_20260611_211326,1,45.4,181.13
router_mixed_20260611_211326,1,45.5,181.03
router_mixed_20260611_211326,1,45.6,180.92
router_mixed_20260611_211326,1,45.7,181.12
router_mixed_20260611_211326,1,45.8,181.13
router_mixed_20260611_211326,1,45.9,181.42
router_mixed_20260611_211326,1,46.0,181.31
router_mixed_20260611_211326,1,46.1,181.6
router_mixed_20260611_211326,1,46.2,180.82
router_mixed_20260611_211326,1,46.3,181.14
router_mixed_20260611_211326,1,46.4,180.9
router_mixed_20260611_211326,1,46.5,181.32
router_mixed_20260611_211326,1,46.6,181.1
router_mixed_20260611_211326,1,46.7,181.11
router_mixed_20260611_211326,1,46.8,181.8
router_mixed_20260611_211326,1,46.9,184.43
router_mixed_20260611_211326,1,47.0,185.29
router_mixed_20260611_211326,1,47.1,183.47
router_mixed_20260611_211326,1,47.2,183.26
router_mixed_20260611_211326,1,47.3,182.98
router_mixed_20260611_211326,1,47.4,182.98
router_mixed_20260611_211326,1,47.5,183.25
router_mixed_20260611_211326,1,47.6,182.96
router_mixed_20260611_211326,1,47.7,181.03
router_mixed_20260611_211326,1,47.8,181.03
router_mixed_20260611_211326,1,47.9,182.86
router_mixed_20260611_211326,1,48.0,181.12
router_mixed_20260611_211326,1,48.1,181.2
router_mixed_20260611_211326,1,48.2,181.23
router_mixed_20260611_211326,1,48.3,181.12
router_mixed_20260611_211326,1,48.4,181.45
router_mixed_20260611_211326,1,48.5,181.58
router_mixed_20260611_211326,1,48.6,182.3
router_mixed_20260611_211326,1,48.7,182.68
router_mixed_20260611_211326,1,48.8,182.59
router_mixed_20260611_211326,1,48.9,182.58
router_mixed_20260611_211326,1,49.0,182.61
router_mixed_20260611_211326,1,49.1,182.79
router_mixed_20260611_211326,1,49.2,182.7
router_mixed_20260611_211326,1,49.3,181.52
router_mixed_20260611_211326,1,49.4,183.11
router_mixed_20260611_211326,1,49.5,182.29
router_mixed_20260611_211326,1,49.6,182.49
router_mixed_20260611_211326,1,49.7,182.47
router_mixed_20260611_211326,1,49.8,182.48
router_mixed_20260611_211326,1,49.9,182.29
router_mixed_20260611_211326,1,50.0,182.4
router_mixed_20260611_211326,1,50.1,180.81
router_mixed_20260611_211326,1,50.2,181.9
router_mixed_20260611_211326,1,50.3,182.08
router_mixed_20260611_211326,1,50.4,181.8
router_mixed_20260611_211326,1,50.5,182.39
router_mixed_20260611_211326,1,50.6,181.9
