experiment_name,measurement_id,time_s,power_watts
single_qwen3.5-35b-moe_mixed_20260608_232747,1,27.6,164.61
single_qwen3.5-35b-moe_mixed_20260608_232747,1,27.7,164.22
single_qwen3.5-35b-moe_mixed_20260608_232747,1,27.8,164.5
single_qwen3.5-35b-moe_mixed_20260608_232747,1,27.9,164.69
single_qwen3.5-35b-moe_mixed_20260608_232747,1,28.0,164.02
single_qwen3.5-35b-moe_mixed_20260608_232747,1,28.1,164.01
single_qwen3.5-35b-moe_mixed_20260608_232747,1,28.2,164.2
single_qwen3.5-35b-moe_mixed_20260608_232747,1,28.3,164.81
single_qwen3.5-35b-moe_mixed_20260608_232747,1,28.4,164.7
single_qwen3.5-35b-moe_mixed_20260608_232747,1,28.5,165.1
single_qwen3.5-35b-moe_mixed_20260608_232747,1,28.6,165.59
single_qwen3.5-35b-moe_mixed_20260608_232747,1,28.7,165.4
single_qwen3.5-35b-moe_mixed_20260608_232747,1,28.8,165.69
single_qwen3.5-35b-moe_mixed_20260608_232747,1,28.9,165.79
single_qwen3.5-35b-moe_mixed_20260608_232747,1,29.0,165.79
single_qwen3.5-35b-moe_mixed_20260608_232747,1,29.1,165.79
single_qwen3.5-35b-moe_mixed_20260608_232747,1,29.2,166.06
single_qwen3.5-35b-moe_mixed_20260608_232747,1,29.3,166.19
single_qwen3.5-35b-moe_mixed_20260608_232747,1,29.4,166.18
single_qwen3.5-35b-moe_mixed_20260608_232747,1,29.5,166.37
single_qwen3.5-35b-moe_mixed_20260608_232747,1,29.6,166.09
single_qwen3.5-35b-moe_mixed_20260608_232747,1,29.7,165.69
single_qwen3.5-35b-moe_mixed_20260608_232747,1,29.8,166.3
single_qwen3.5-35b-moe_mixed_20260608_232747,1,29.9,166.49
single_qwen3.5-35b-moe_mixed_20260608_232747,1,30.0,165.48
single_qwen3.5-35b-moe_mixed_20260608_232747,1,30.1,165.4
single_qwen3.5-35b-moe_mixed_20260608_232747,1,30.2,164.9
single_qwen3.5-35b-moe_mixed_20260608_232747,1,30.3,165.79
single_qwen3.5-35b-moe_mixed_20260608_232747,1,30.4,165.68
single_qwen3.5-35b-moe_mixed_20260608_232747,1,30.5,165.4
single_qwen3.5-35b-moe_mixed_20260608_232747,1,30.6,165.98
single_qwen3.5-35b-moe_mixed_20260608_232747,1,30.7,165.79
single_qwen3.5-35b-moe_mixed_20260608_232747,1,30.8,165.88
single_qwen3.5-35b-moe_mixed_20260608_232747,1,30.9,166.16
single_qwen3.5-35b-moe_mixed_20260608_232747,1,31.0,165.88
single_qwen3.5-35b-moe_mixed_20260608_232747,1,31.1,165.49
single_qwen3.5-35b-moe_mixed_20260608_232747,1,31.2,165.4
single_qwen3.5-35b-moe_mixed_20260608_232747,1,31.3,166.09
single_qwen3.5-35b-moe_mixed_20260608_232747,1,31.4,166.17
single_qwen3.5-35b-moe_mixed_20260608_232747,1,31.5,166.37
single_qwen3.5-35b-moe_mixed_20260608_232747,1,31.6,165.88
single_qwen3.5-35b-moe_mixed_20260608_232747,1,31.7,165.98
single_qwen3.5-35b-moe_mixed_20260608_232747,1,31.8,166.08
single_qwen3.5-35b-moe_mixed_20260608_232747,1,31.9,165.3
single_qwen3.5-35b-moe_mixed_20260608_232747,1,32.0,165.58
single_qwen3.5-35b-moe_mixed_20260608_232747,1,32.1,165.4
single_qwen3.5-35b-moe_mixed_20260608_232747,1,32.2,165.59
single_qwen3.5-35b-moe_mixed_20260608_232747,1,32.3,165.8
single_qwen3.5-35b-moe_mixed_20260608_232747,1,32.4,165.59
single_qwen3.5-35b-moe_mixed_20260608_232747,1,32.5,165.4
single_qwen3.5-35b-moe_mixed_20260608_232747,1,32.6,165.49
single_qwen3.5-35b-moe_mixed_20260608_232747,1,32.7,165.59
single_qwen3.5-35b-moe_mixed_20260608_232747,1,32.8,165.69
